transactionid,userid,time,amount,state,city,country,tran_lat,tran_lon,merchantType,isFraud
3202,161,2025-09-03 23:00:00,364.22,,,,41.88019,-87.598585,,False
3203,161,2025-09-07 11:00:00,95.43,,,,41.834419,-87.672005,,False
3204,161,2025-09-10 21:00:00,170.67,,,,41.885522,-87.65056,,False
3205,161,2025-09-14 12:00:00,285.92,,,,41.910021,-87.679425,,False
3206,161,2025-09-16 03:00:00,124.1,,,,41.864106,-87.648973,,False
3207,161,2025-09-16 20:00:00,315.78,,,,41.856374,-87.637572,,False
3208,161,2025-09-18 23:00:00,441.14,,,,41.876026,-87.637421,,False
3209,161,2025-09-20 22:00:00,495.57,,,,41.912059,-87.603067,,False
3210,161,2025-09-21 13:00:00,269.47,,,,41.912227,-87.609736,,False
3211,161,2025-09-24 14:00:00,231.34,,,,41.866277,-87.635417,,False
3212,161,2025-09-27 22:00:00,120.35,,,,41.88072,-87.642264,,False
3213,161,2025-09-30 08:00:00,181.51,,,,41.839773,-87.592194,,False
3214,161,2025-10-02 11:00:00,5.69,,,,41.911367,-87.596658,,False
3215,161,2025-10-03 12:00:00,138.0,,,,41.92603,-87.669644,,False
3216,161,2025-10-07 09:00:00,243.86,,,,41.902451,-87.666119,,False
3217,161,2025-10-10 03:00:00,237.38,,,,41.900832,-87.592986,,False
3218,161,2025-10-14 02:00:00,387.51,,,,41.854356,-87.615741,,False
3219,161,2025-10-17 18:00:00,143.62,,,,41.870963,-87.619334,,False
3220,161,2025-10-18 22:00:00,20.2,,,,41.886824,-87.672459,,False
3221,162,2025-09-02 08:00:00,497.82,,,,47.582346,-122.292041,,False
3222,162,2025-09-02 15:00:00,99.22,,,,47.601128,-122.341708,,False
3223,162,2025-09-06 05:00:00,41.2,,,,47.631337,-122.358572,,False
3224,162,2025-09-08 09:00:00,101.41,,,,47.617876,-122.356205,,False
3225,162,2025-09-11 20:00:00,85.57,,,,47.651687,-122.320764,,False
3226,162,2025-09-12 13:00:00,97.82,,,,47.609405,-122.29753,,False
3227,162,2025-09-13 12:00:00,485.31,,,,47.638205,-122.343208,,False
3228,162,2025-09-16 15:00:00,488.36,,,,47.629632,-122.299243,,False
3229,162,2025-09-20 09:00:00,298.6,,,,47.647293,-122.357052,,False
3230,162,2025-09-24 05:00:00,326.1,,,,47.56712,-122.352219,,False
3231,162,2025-09-28 03:00:00,370.25,,,,47.593971,-122.320607,,False
3232,162,2025-09-30 12:00:00,118.76,,,,47.584016,-122.364496,,False
3233,162,2025-10-02 15:00:00,310.93,,,,47.631888,-122.293475,,False
3234,162,2025-10-05 17:00:00,206.93,,,,47.587806,-122.300934,,False
3235,162,2025-10-09 09:00:00,459.81,,,,47.582819,-122.326713,,False
3236,162,2025-10-12 06:00:00,81.43,,,,47.651738,-122.381989,,False
3237,162,2025-10-12 16:00:00,51.23,,,,47.591305,-122.348159,,False
3238,162,2025-10-16 01:00:00,162.19,,,,47.572926,-122.291191,,False
3239,162,2025-10-17 21:00:00,334.95,,,,47.572603,-122.375065,,False
3240,162,2025-10-21 20:00:00,129.1,,,,47.568784,-122.335028,,False
3241,163,2025-09-02 08:00:00,255.99,,,,40.760164,-73.988414,,False
3242,163,2025-09-05 09:00:00,155.89,,,,40.697876,-73.966287,,False
3243,163,2025-09-07 11:00:00,53.39,,,,40.728811,-74.008431,,False
3244,163,2025-09-10 17:00:00,186.18,,,,40.715672,-74.039894,,False
3245,163,2025-09-11 11:00:00,24.64,,,,40.714939,-73.960505,,False
3246,163,2025-09-15 08:00:00,127.56,,,,40.752767,-73.991414,,False
3247,163,2025-09-17 20:00:00,440.73,,,,40.758399,-73.969649,,False
3248,163,2025-09-18 20:00:00,36.02,,,,40.674036,-74.046089,,False
3249,163,2025-09-19 21:00:00,326.96,,,,40.733102,-74.042211,,False
3250,163,2025-09-21 10:00:00,232.6,,,,40.688028,-74.016997,,False
3251,163,2025-09-23 11:00:00,173.35,,,,40.67258,-74.053078,,False
3252,163,2025-09-26 04:00:00,222.27,,,,40.668804,-73.968696,,False
3253,163,2025-09-28 14:00:00,310.61,,,,40.721448,-74.02837,,False
3254,163,2025-09-30 20:00:00,45.66,,,,40.684262,-73.990006,,False
3255,163,2025-10-03 06:00:00,408.76,,,,40.717272,-74.036255,,False
3256,163,2025-10-03 21:00:00,8.02,,,,40.704833,-74.023153,,False
3257,163,2025-10-07 13:00:00,262.7,,,,40.728503,-73.997764,,False
3258,163,2025-10-10 18:00:00,445.83,,,,40.70095,-73.998173,,False
3259,163,2025-10-11 06:00:00,398.31,,,,40.715155,-74.018657,,False
3260,163,2025-10-14 04:00:00,30.48,,,,40.750493,-74.027426,,False
3261,164,2025-09-02 08:00:00,496.46,,,,29.793896,-95.410707,,False
3262,164,2025-09-03 10:00:00,227.54,,,,29.745691,-95.415737,,False
3263,164,2025-09-04 14:00:00,424.34,,,,29.737669,-95.332743,,False
3264,164,2025-09-05 13:00:00,28.52,,,,29.742732,-95.396343,,False
3265,164,2025-09-07 09:00:00,85.86,,,,29.731426,-95.33933,,False
3266,164,2025-09-09 16:00:00,121.24,,,,29.735319,-95.347341,,False
3267,164,2025-09-09 20:00:00,449.98,,,,29.752538,-95.34001,,False
3268,164,2025-09-13 02:00:00,43.21,,,,29.792658,-95.419006,,False
3269,164,2025-09-16 22:00:00,126.05,,,,29.798852,-95.359127,,False
3270,164,2025-09-17 23:00:00,259.31,,,,29.716722,-95.390393,,False
3271,164,2025-09-19 09:00:00,245.16,,,,29.764601,-95.33862,,False
3272,164,2025-09-20 10:00:00,91.12,,,,29.784155,-95.408138,,False
3273,164,2025-09-23 09:00:00,492.47,,,,29.769072,-95.363332,,False
3274,164,2025-09-26 06:00:00,387.65,,,,29.76603,-95.391048,,False
3275,164,2025-09-26 13:00:00,173.32,,,,29.741202,-95.366434,,False
3276,164,2025-09-30 08:00:00,101.44,,,,29.722187,-95.413281,,False
3277,164,2025-10-03 10:00:00,139.07,,,,29.809387,-95.415605,,False
3278,164,2025-10-04 13:00:00,328.25,,,,29.739227,-95.358028,,False
3279,164,2025-10-05 17:00:00,292.96,,,,29.7654,-95.38498,,False
3280,164,2025-10-09 15:00:00,194.57,,,,29.774352,-95.369049,,False
3281,165,2025-09-02 08:00:00,140.43,,,,33.472495,-112.098002,,False
3282,165,2025-09-04 04:00:00,65.62,,,,33.407656,-112.05719,,True
3283,165,2025-09-04 05:39:00,63.05,,,,33.404186,-112.107693,,True
3284,165,2025-09-04 06:36:00,338.67,,,,33.489404,-112.114335,,True
3285,165,2025-09-04 08:26:00,96.96,,,,33.449733,-112.072043,,False
3286,165,2025-09-05 10:26:00,352.0,,,,33.463871,-112.068077,,False
3287,165,2025-09-06 01:26:00,113.07,,,,33.431117,-112.028295,,False
3288,165,2025-09-07 06:26:00,19.0,,,,33.419981,-112.06686,,False
3289,165,2025-09-08 20:26:00,393.12,,,,33.444628,-112.07223,,False
3290,165,2025-09-10 08:26:00,192.2,,,,33.432055,-112.099908,,False
3291,165,2025-09-12 12:26:00,184.22,,,,33.424399,-112.035996,,True
3292,165,2025-09-12 15:05:00,125.43,,,,33.440414,-112.110667,,True
3293,165,2025-09-12 16:00:00,391.32,,,,33.4939,-112.033688,,False
3294,165,2025-09-15 11:00:00,232.75,,,,33.466912,-112.067452,,False
3295,165,2025-09-17 14:00:00,182.2,,,,33.456878,-112.109426,,False
3296,165,2025-09-20 03:00:00,467.55,,,,33.403787,-112.081618,,False
3297,165,2025-09-21 16:00:00,236.96,,,,33.464818,-112.113811,,False
3298,165,2025-09-22 05:00:00,170.2,,,,33.449521,-112.058705,,False
3299,165,2025-09-24 11:00:00,400.24,,,,33.405812,-112.08448,,False
3300,165,2025-09-27 06:00:00,156.12,,,,33.454355,-112.108165,,False
3301,166,2025-09-02 08:00:00,493.75,,,,47.635004,-122.284654,,False
3302,166,2025-09-04 22:00:00,334.64,,,,47.597623,-122.299104,,False
3303,166,2025-09-07 10:00:00,170.52,,,,47.588633,-122.331734,,False
3304,166,2025-09-09 10:00:00,110.95,,,,47.568562,-122.350063,,False
3305,166,2025-09-12 21:00:00,321.06,,,,47.564412,-122.343635,,False
3306,166,2025-09-16 23:00:00,92.51,,,,47.630291,-122.323165,,False
3307,166,2025-09-17 16:00:00,412.27,,,,47.631347,-122.355593,,False
3308,166,2025-09-20 23:00:00,459.63,,,,47.560491,-122.371794,,False
3309,166,2025-09-23 16:00:00,49.71,,,,47.644416,-122.373819,,False
3310,166,2025-09-25 12:00:00,472.56,,,,47.579596,-122.288653,,False
3311,166,2025-09-27 09:00:00,58.51,,,,47.57389,-122.287966,,False
3312,166,2025-10-01 03:00:00,342.64,,,,47.582195,-122.340879,,False
3313,166,2025-10-03 18:00:00,271.09,,,,47.646729,-122.32693,,False
3314,166,2025-10-07 11:00:00,355.6,,,,47.623963,-122.336508,,False
3315,166,2025-10-09 03:00:00,462.21,,,,47.583745,-122.323543,,False
3316,166,2025-10-10 01:00:00,264.91,,,,47.568621,-122.305793,,False
3317,166,2025-10-11 15:00:00,42.78,,,,47.563818,-122.310392,,False
3318,166,2025-10-13 17:00:00,194.39,,,,47.618539,-122.326736,,False
3319,166,2025-10-16 19:00:00,187.34,,,,47.621309,-122.306293,,False
3320,166,2025-10-20 00:00:00,346.18,,,,47.618242,-122.289472,,False
3321,167,2025-09-02 08:00:00,141.01,,,,33.466935,-112.078985,,False
3322,167,2025-09-05 06:00:00,56.0,,,,33.39846,-112.113432,,False
3323,167,2025-09-07 21:00:00,106.2,,,,33.39905,-112.049038,,False
3324,167,2025-09-11 03:00:00,414.67,,,,33.405271,-112.113217,,False
3325,167,2025-09-13 16:00:00,191.65,,,,33.489924,-112.036986,,False
3326,167,2025-09-14 14:00:00,200.91,,,,33.495668,-112.079449,,False
3327,167,2025-09-15 07:00:00,408.55,,,,33.48241,-112.109348,,False
3328,167,2025-09-15 16:00:00,238.44,,,,33.475843,-112.047275,,False
3329,167,2025-09-17 11:00:00,241.75,,,,33.412476,-112.106856,,False
3330,167,2025-09-19 00:00:00,204.25,,,,33.416846,-112.045515,,False
3331,167,2025-09-23 01:00:00,139.44,,,,33.453297,-112.113976,,False
3332,167,2025-09-23 23:00:00,350.55,,,,33.43269,-112.071943,,False
3333,167,2025-09-25 06:00:00,58.01,,,,33.432574,-112.047668,,False
3334,167,2025-09-28 10:00:00,325.92,,,,33.477973,-112.060037,,False
3335,167,2025-09-29 06:00:00,190.83,,,,33.469856,-112.06412,,False
3336,167,2025-09-30 23:00:00,127.78,,,,33.449611,-112.060361,,False
3337,167,2025-10-04 01:00:00,305.41,,,,33.4677,-112.041288,,False
3338,167,2025-10-06 00:00:00,32.51,,,,33.484394,-112.116312,,False
3339,167,2025-10-09 07:00:00,207.72,,,,33.415554,-112.085171,,False
3340,167,2025-10-11 14:00:00,283.61,,,,33.405044,-112.039341,,False
3341,168,2025-09-02 08:00:00,387.52,,,,34.098209,-118.280061,,False
3342,168,2025-09-02 22:00:00,53.81,,,,34.008121,-118.236427,,False
3343,168,2025-09-06 07:00:00,406.76,,,,34.084271,-118.276365,,False
3344,168,2025-09-09 20:00:00,295.32,,,,34.077767,-118.287686,,False
3345,168,2025-09-11 04:00:00,468.17,,,,34.063667,-118.278537,,False
3346,168,2025-09-13 14:00:00,272.17,,,,34.012987,-118.228792,,False
3347,168,2025-09-14 20:00:00,283.98,,,,34.05,-118.261776,,False
3348,168,2025-09-15 22:00:00,330.04,,,,34.020853,-118.290405,,False
3349,168,2025-09-17 17:00:00,239.42,,,,34.080892,-118.292472,,False
3350,168,2025-09-21 00:00:00,57.61,,,,34.097633,-118.216589,,False
3351,168,2025-09-22 18:00:00,66.19,,,,34.044805,-118.214624,,False
3352,168,2025-09-26 17:00:00,222.44,,,,34.096266,-118.207878,,False
3353,168,2025-09-30 19:00:00,324.61,,,,34.05013,-118.255204,,False
3354,168,2025-10-02 14:00:00,110.91,,,,34.067321,-118.278156,,False
3355,168,2025-10-02 23:00:00,301.49,,,,34.07613,-118.198916,,False
3356,168,2025-10-03 09:00:00,247.92,,,,34.005021,-118.264222,,False
3357,168,2025-10-03 15:00:00,334.49,,,,34.01731,-118.252833,,False
3358,168,2025-10-06 03:00:00,95.57,,,,34.055587,-118.197213,,False
3359,168,2025-10-06 10:00:00,466.43,,,,34.079384,-118.235307,,False
3360,168,2025-10-10 02:00:00,411.19,,,,34.092019,-118.239098,,False
3361,169,2025-09-02 08:00:00,431.4,,,,39.696211,-104.995179,,False
3362,169,2025-09-05 19:00:00,406.25,,,,39.721416,-104.997352,,False
3363,169,2025-09-09 12:00:00,326.99,,,,39.706878,-105.002061,,False
3364,169,2025-09-12 16:00:00,478.23,,,,39.763023,-104.941584,,False
3365,169,2025-09-15 02:00:00,48.9,,,,39.741893,-105.026015,,False
3366,169,2025-09-15 22:00:00,277.71,,,,39.740826,-104.976996,,False
3367,169,2025-09-17 04:00:00,156.27,,,,39.76058,-104.94309,,False
3368,169,2025-09-18 19:00:00,116.36,,,,39.701916,-104.994807,,True
3369,169,2025-09-18 20:34:00,420.8,,,,39.732168,-105.008,,True
3370,169,2025-09-18 22:27:00,370.29,,,,39.70948,-104.995986,,False
3371,169,2025-09-21 08:27:00,338.28,,,,39.718209,-105.028829,,False
3372,169,2025-09-22 14:27:00,376.58,,,,39.701397,-105.003028,,False
3373,169,2025-09-23 17:27:00,491.54,,,,39.725157,-105.036719,,False
3374,169,2025-09-24 20:27:00,378.82,,,,39.772967,-105.024143,,False
3375,169,2025-09-27 10:27:00,449.37,,,,39.704004,-105.015284,,False
3376,169,2025-09-29 02:27:00,54.48,,,,39.78364,-104.998906,,False
3377,169,2025-10-02 13:27:00,458.21,,,,39.744059,-105.017329,,False
3378,169,2025-10-06 04:27:00,383.08,,,,39.764878,-104.945652,,False
3379,169,2025-10-06 19:27:00,13.42,,,,39.722113,-104.96697,,False
3380,169,2025-10-08 19:27:00,415.47,,,,39.754191,-105.021346,,False
3381,170,2025-09-02 08:00:00,231.38,,,,41.861629,-87.59261,,False
3382,170,2025-09-04 16:00:00,62.94,,,,41.847272,-87.673901,,False
3383,170,2025-09-08 00:00:00,492.62,,,,41.908503,-87.630773,,True
3384,170,2025-09-08 02:22:00,210.24,,,,41.867037,-87.618746,,True
3385,170,2025-09-08 02:59:00,417.51,,,,41.859813,-87.64637,,True
3386,170,2025-09-08 03:05:00,191.93,,,,41.858876,-87.661367,,True
3387,170,2025-09-08 04:28:00,182.4,,,,41.923555,-87.601969,,True
3388,170,2025-09-08 05:04:00,356.41,,,,41.854213,-87.619748,,False
3389,170,2025-09-11 00:04:00,423.65,,,,41.836769,-87.630029,,False
3390,170,2025-09-12 01:04:00,19.68,,,,41.846563,-87.61596,,False
3391,170,2025-09-15 07:04:00,66.31,,,,41.888268,-87.656417,,True
3392,170,2025-09-15 09:03:00,140.99,,,,41.883093,-87.646208,,True
3393,170,2025-09-15 10:04:00,464.43,,,,41.913176,-87.678659,,True
3394,170,2025-09-15 10:34:00,499.62,,,,41.907371,-87.601902,,True
3395,170,2025-09-15 11:47:00,477.14,,,,41.839082,-87.608719,,False
3396,170,2025-09-19 09:47:00,43.07,,,,41.893444,-87.625398,,False
3397,170,2025-09-23 02:47:00,491.83,,,,41.875115,-87.654065,,False
3398,170,2025-09-23 12:47:00,210.9,,,,41.923952,-87.666065,,False
3399,170,2025-09-27 07:47:00,292.7,,,,41.885949,-87.644841,,False
3400,170,2025-09-30 04:47:00,72.2,,,,41.831046,-87.591022,,False
3401,171,2025-09-02 08:00:00,245.54,,,,37.767761,-122.411248,,False
3402,171,2025-09-05 17:00:00,83.38,,,,37.806767,-122.392891,,False
3403,171,2025-09-09 02:00:00,409.32,,,,37.792639,-122.410884,,False
3404,171,2025-09-09 13:00:00,257.22,,,,37.752135,-122.391952,,False
3405,171,2025-09-13 05:00:00,23.98,,,,37.72588,-122.41632,,False
3406,171,2025-09-14 06:00:00,26.67,,,,37.794807,-122.405166,,False
3407,171,2025-09-17 03:00:00,59.63,,,,37.80606,-122.449806,,True
3408,171,2025-09-17 05:40:00,470.22,,,,37.804809,-122.450653,,True
3409,171,2025-09-17 06:41:00,50.39,,,,37.753502,-122.4522,,True
3410,171,2025-09-17 09:29:00,318.96,,,,37.781352,-122.390253,,True
3411,171,2025-09-17 10:12:00,171.36,,,,37.823922,-122.468063,,True
3412,171,2025-09-17 13:11:00,264.37,,,,37.76303,-122.393732,,False
3413,171,2025-09-17 17:11:00,483.49,,,,37.734744,-122.458501,,False
3414,171,2025-09-20 14:11:00,308.92,,,,37.734072,-122.378197,,False
3415,171,2025-09-24 04:11:00,404.35,,,,37.74846,-122.459176,,False
3416,171,2025-09-27 09:11:00,353.03,,,,37.802801,-122.403368,,False
3417,171,2025-09-27 21:11:00,247.7,,,,37.748264,-122.467254,,False
3418,171,2025-10-02 00:11:00,444.41,,,,37.74507,-122.390444,,False
3419,171,2025-10-03 00:11:00,186.9,,,,37.809606,-122.462158,,False
3420,171,2025-10-05 17:11:00,134.94,,,,37.777935,-122.41761,,False
3421,172,2025-09-02 08:00:00,211.54,,,,37.800931,-122.438241,,False
3422,172,2025-09-03 04:00:00,81.62,,,,37.726335,-122.466881,,False
3423,172,2025-09-06 08:00:00,497.52,,,,37.779677,-122.380411,,False
3424,172,2025-09-09 14:00:00,437.85,,,,37.808154,-122.399313,,False
3425,172,2025-09-09 22:00:00,232.76,,,,37.746347,-122.428434,,False
3426,172,2025-09-13 15:00:00,29.01,,,,37.774357,-122.452292,,False
3427,172,2025-09-17 18:00:00,354.23,,,,37.809042,-122.371119,,False
3428,172,2025-09-20 09:00:00,364.39,,,,37.743334,-122.42643,,False
3429,172,2025-09-21 18:00:00,111.78,,,,37.795668,-122.432527,,False
3430,172,2025-09-22 08:00:00,237.33,,,,37.759053,-122.447404,,False
3431,172,2025-09-24 19:00:00,353.7,,,,37.765661,-122.404757,,False
3432,172,2025-09-28 15:00:00,45.25,,,,37.762691,-122.416837,,False
3433,172,2025-09-30 05:00:00,5.88,,,,37.75333,-122.398186,,True
3434,172,2025-09-30 06:16:00,233.11,,,,37.732997,-122.370589,,True
3435,172,2025-09-30 08:34:00,420.42,,,,37.752573,-122.374912,,True
3436,172,2025-09-30 09:07:00,106.35,,,,37.778921,-122.457583,,True
3437,172,2025-09-30 11:03:00,68.01,,,,37.747055,-122.440113,,False
3438,172,2025-10-03 21:03:00,434.4,,,,37.730794,-122.381137,,False
3439,172,2025-10-05 07:03:00,98.05,,,,37.757463,-122.427459,,False
3440,172,2025-10-08 15:03:00,288.83,,,,37.745266,-122.460406,,True
3441,173,2025-09-02 08:00:00,141.9,,,,42.402211,-71.090051,,False
3442,173,2025-09-02 19:00:00,287.73,,,,42.336579,-71.054561,,False
3443,173,2025-09-03 19:00:00,305.29,,,,42.325884,-71.036996,,False
3444,173,2025-09-06 02:00:00,317.53,,,,42.396436,-71.099621,,False
3445,173,2025-09-07 19:00:00,387.79,,,,42.332036,-71.103332,,False
3446,173,2025-09-08 12:00:00,71.46,,,,42.322315,-71.095279,,False
3447,173,2025-09-08 16:00:00,347.66,,,,42.398375,-71.033286,,True
3448,173,2025-09-08 16:57:00,438.72,,,,42.410065,-71.032062,,True
3449,173,2025-09-08 17:09:00,334.34,,,,42.364425,-71.037885,,True
3450,173,2025-09-08 18:34:00,259.07,,,,42.409516,-71.070151,,True
3451,173,2025-09-08 20:43:00,312.25,,,,42.404845,-71.089221,,False
3452,173,2025-09-09 12:43:00,435.61,,,,42.363528,-71.026361,,False
3453,173,2025-09-11 10:43:00,333.54,,,,42.3865,-71.064301,,False
3454,173,2025-09-13 20:43:00,217.38,,,,42.369443,-71.031748,,False
3455,173,2025-09-16 17:43:00,429.31,,,,42.312227,-71.057331,,False
3456,173,2025-09-18 23:43:00,410.62,,,,42.317395,-71.03097,,False
3457,173,2025-09-22 06:43:00,207.76,,,,42.321803,-71.014385,,False
3458,173,2025-09-24 22:43:00,208.41,,,,42.34466,-71.107694,,False
3459,173,2025-09-27 14:43:00,488.14,,,,42.401407,-71.103165,,False
3460,173,2025-09-29 20:43:00,227.17,,,,42.330167,-71.061487,,False
3461,174,2025-09-02 08:00:00,489.64,,,,33.495774,-112.073569,,False
3462,174,2025-09-03 12:00:00,332.22,,,,33.448592,-112.044417,,False
3463,174,2025-09-05 07:00:00,21.69,,,,33.495952,-112.064889,,False
3464,174,2025-09-08 16:00:00,414.37,,,,33.434785,-112.060455,,False
3465,174,2025-09-12 04:00:00,237.41,,,,33.45528,-112.031731,,False
3466,174,2025-09-13 23:00:00,413.07,,,,33.407922,-112.106882,,False
3467,174,2025-09-14 16:00:00,289.39,,,,33.492661,-112.037797,,False
3468,174,2025-09-15 23:00:00,78.87,,,,33.478217,-112.101092,,False
3469,174,2025-09-17 10:00:00,178.26,,,,33.402869,-112.067523,,False
3470,174,2025-09-20 21:00:00,162.42,,,,33.462301,-112.097651,,False
3471,174,2025-09-22 20:00:00,92.0,,,,33.492669,-112.095944,,False
3472,174,2025-09-26 04:00:00,432.63,,,,33.418689,-112.086644,,False
3473,174,2025-09-27 04:00:00,418.48,,,,33.48466,-112.060792,,False
3474,174,2025-09-30 00:00:00,70.35,,,,33.482872,-112.027599,,False
3475,174,2025-10-03 22:00:00,145.86,,,,33.4848,-112.046192,,False
3476,174,2025-10-04 19:00:00,407.42,,,,33.40842,-112.108863,,False
3477,174,2025-10-06 17:00:00,325.24,,,,33.408479,-112.087204,,False
3478,174,2025-10-08 00:00:00,325.1,,,,33.461589,-112.066905,,False
3479,174,2025-10-11 14:00:00,494.41,,,,33.427943,-112.081794,,False
3480,174,2025-10-12 02:00:00,466.13,,,,33.417932,-112.025623,,False
3481,175,2025-09-02 08:00:00,196.55,,,,39.711261,-104.945831,,False
3482,175,2025-09-02 18:00:00,421.08,,,,39.751052,-105.02679,,True
3483,175,2025-09-02 19:34:00,378.45,,,,39.694072,-105.023579,,True
3484,175,2025-09-02 20:58:00,416.58,,,,39.765586,-104.948282,,True
3485,175,2025-09-02 21:00:00,348.58,,,,39.724907,-105.010916,,True
3486,175,2025-09-02 23:28:00,61.53,,,,39.701679,-105.014641,,False
3487,175,2025-09-06 07:28:00,88.65,,,,39.76676,-104.991223,,False
3488,175,2025-09-09 19:28:00,337.46,,,,39.751734,-105.018746,,False
3489,175,2025-09-12 17:28:00,93.06,,,,39.75241,-104.961485,,False
3490,175,2025-09-14 16:28:00,299.84,,,,39.778137,-105.015086,,False
3491,175,2025-09-16 00:28:00,264.08,,,,39.786637,-104.958201,,True
3492,175,2025-09-16 02:18:00,33.5,,,,39.718986,-104.944552,,True
3493,175,2025-09-16 03:04:00,35.43,,,,39.731667,-104.956143,,True
3494,175,2025-09-16 04:28:00,332.37,,,,39.703165,-104.984787,,True
3495,175,2025-09-16 07:02:00,66.89,,,,39.76358,-104.996263,,True
3496,175,2025-09-16 09:47:00,322.17,,,,39.707283,-104.980299,,False
3497,175,2025-09-19 00:47:00,6.37,,,,39.730369,-105.021693,,False
3498,175,2025-09-20 04:47:00,274.88,,,,39.785695,-104.967257,,False
3499,175,2025-09-22 00:47:00,125.4,,,,39.785441,-104.98599,,False
3500,175,2025-09-25 04:47:00,193.94,,,,39.732825,-105.022805,,False
3501,176,2025-09-02 08:00:00,417.49,,,,33.427665,-112.080547,,False
3502,176,2025-09-05 09:00:00,209.5,,,,33.465323,-112.026484,,False
3503,176,2025-09-08 10:00:00,163.88,,,,33.455432,-112.043429,,False
3504,176,2025-09-12 11:00:00,471.99,,,,33.39995,-112.074923,,False
3505,176,2025-09-14 19:00:00,313.19,,,,33.457511,-112.103386,,False
3506,176,2025-09-18 16:00:00,262.16,,,,33.443096,-112.038613,,False
3507,176,2025-09-19 21:00:00,11.14,,,,33.448742,-112.077651,,False
3508,176,2025-09-23 15:00:00,475.1,,,,33.49013,-112.031602,,False
3509,176,2025-09-26 10:00:00,174.2,,,,33.429203,-112.031365,,False
3510,176,2025-09-28 04:00:00,305.87,,,,33.44842,-112.059819,,False
3511,176,2025-10-02 07:00:00,323.44,,,,33.418291,-112.026263,,False
3512,176,2025-10-03 14:00:00,423.35,,,,33.447993,-112.033321,,False
3513,176,2025-10-06 18:00:00,385.38,,,,33.471606,-112.061112,,False
3514,176,2025-10-08 10:00:00,235.75,,,,33.474496,-112.117606,,False
3515,176,2025-10-08 20:00:00,258.44,,,,33.435112,-112.090536,,False
3516,176,2025-10-12 20:00:00,66.58,,,,33.480807,-112.046721,,False
3517,176,2025-10-14 11:00:00,49.52,,,,33.471586,-112.097899,,True
3518,176,2025-10-14 13:24:00,214.74,,,,33.465692,-112.077193,,True
3519,176,2025-10-14 13:43:00,323.83,,,,33.475667,-112.04058,,True
3520,176,2025-10-14 15:18:00,175.97,,,,33.481116,-112.053763,,False
3521,177,2025-09-02 08:00:00,26.87,,,,40.669371,-74.053428,,False
3522,177,2025-09-06 08:00:00,296.01,,,,40.682488,-74.006331,,False
3523,177,2025-09-09 19:00:00,245.53,,,,40.6688,-73.996389,,True
3524,177,2025-09-09 21:23:00,42.67,,,,40.670527,-74.042787,,True
3525,177,2025-09-09 21:26:00,119.01,,,,40.730323,-74.04906,,True
3526,177,2025-09-09 22:59:00,64.98,,,,40.695939,-74.041684,,True
3527,177,2025-09-10 01:44:00,186.43,,,,40.662852,-74.019836,,False
3528,177,2025-09-11 14:44:00,59.75,,,,40.707528,-73.963031,,False
3529,177,2025-09-11 20:44:00,415.34,,,,40.69116,-73.990789,,False
3530,177,2025-09-15 23:44:00,482.65,,,,40.724411,-73.977215,,False
3531,177,2025-09-16 17:44:00,203.45,,,,40.717897,-73.998661,,False
3532,177,2025-09-19 01:44:00,143.75,,,,40.745413,-73.97159,,True
3533,177,2025-09-19 02:40:00,261.64,,,,40.714877,-74.006486,,True
3534,177,2025-09-19 03:07:00,146.31,,,,40.716674,-74.028209,,True
3535,177,2025-09-19 06:01:00,10.28,,,,40.706105,-74.051856,,True
3536,177,2025-09-19 07:52:00,419.91,,,,40.677442,-74.015672,,True
3537,177,2025-09-19 10:15:00,355.57,,,,40.732621,-74.024632,,False
3538,177,2025-09-23 05:15:00,357.33,,,,40.737186,-73.985393,,False
3539,177,2025-09-26 00:15:00,18.52,,,,40.708267,-74.032402,,False
3540,177,2025-09-28 11:15:00,265.91,,,,40.723532,-74.044118,,False
3541,178,2025-09-02 08:00:00,119.85,,,,34.088581,-118.268086,,True
3542,178,2025-09-02 10:14:00,179.66,,,,34.050731,-118.199228,,True
3543,178,2025-09-02 10:16:00,146.14,,,,34.083728,-118.200996,,True
3544,178,2025-09-02 11:57:00,311.09,,,,34.004271,-118.287749,,False
3545,178,2025-09-03 17:57:00,400.11,,,,34.040982,-118.196653,,False
3546,178,2025-09-06 03:57:00,216.21,,,,34.038393,-118.244938,,False
3547,178,2025-09-09 13:57:00,257.81,,,,34.007187,-118.252884,,False
3548,178,2025-09-10 04:57:00,175.39,,,,34.079444,-118.200308,,False
3549,178,2025-09-13 07:57:00,261.3,,,,34.0538,-118.2429,,False
3550,178,2025-09-15 06:57:00,214.48,,,,34.010964,-118.252415,,False
3551,178,2025-09-17 20:57:00,426.31,,,,34.02366,-118.251866,,False
3552,178,2025-09-21 00:57:00,473.84,,,,34.049993,-118.198011,,False
3553,178,2025-09-22 09:57:00,430.61,,,,34.035235,-118.280419,,False
3554,178,2025-09-23 18:57:00,272.23,,,,34.023452,-118.266497,,False
3555,178,2025-09-26 15:57:00,364.16,,,,34.013382,-118.198896,,False
3556,178,2025-09-29 17:57:00,224.88,,,,34.089786,-118.259256,,False
3557,178,2025-10-02 13:57:00,242.44,,,,34.090545,-118.229635,,False
3558,178,2025-10-03 10:57:00,171.67,,,,34.087275,-118.209737,,False
